"study_id","sample_id","author","pub_year","yi","vi","pub_type","n","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type"
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.17939349081114,0.00195139923669381,0,481,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.17939349081114,0.00195139923669381,0,481,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.17939349081114,0.00209078489645765,0,449,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.211614515348199,0.00190092480241368,0,481,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.22617368104296,0.00295182858477166,0,306,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.243640774876017,0.00197500458357005,0,449,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.29125500928486,0.00186950241045441,0,449,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,213,"Stewart  & Chrisholm, engineering cohort 1",2012,0.289379903875691,0.00275256082662373,0,306,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.0163854023983614,0.00324501009499596,0,309,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.0162772551811836,0.00354422046853023,0,283,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.147006118243135,0.00310793970462008,0,309,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.163218790805149,0.00307606805897918,0,309,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.210235879033367,0.00323955784741182,0,283,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.242060306489864,0.00314271907159657,0,283,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.29125500928486,0.00271927623338823,0,309,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.351560086802503,0.00272371138240538,0,283,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.369262840263898,0.00242169677906463,0,309,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,214,"Stewart  & Chrisholm, engineering cohort 2",2012,0.397406357219977,0.00251446394313331,0,283,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,215,"Stewart  & Chrisholm, engineering cohort 3",2012,0,0.00427350427350427,0,235,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,215,"Stewart  & Chrisholm, engineering cohort 3",2012,0.146041862808975,0.00409315573429816,0,235,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,215,"Stewart  & Chrisholm, engineering cohort 3",2012,0.289379903875691,0.00358773953897537,0,235,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,215,"Stewart  & Chrisholm, engineering cohort 3",2012,0.382205023176025,0.00311614617740007,0,235,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,215,"Stewart  & Chrisholm, engineering cohort 3",2012,0.472098944653004,0.00258085262556592,0,235,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,-0.114481575319481,0.011877557388727,0,83,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,-0.0162772551811836,0.0169401724089072,0,60,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0,0.0120481927710843,0,84,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.0294911224069819,0.0120272446243637,0,84,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.0491407249030148,0.0121362952393101,0,83,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.0488165876977184,0.0168684671271596,0,60,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.0655029198546712,0.0119450258374501,0,84,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.0851168343198549,0.01201905777136,0,83,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.0981771599357072,0.0118170529653822,0,84,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.147006118243135,0.0116737247441827,0,83,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.146041862808975,0.016233871895352,0,60,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.163218790805149,0.0115540117337267,0,83,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.195526591907836,0.0111445817610994,0,84,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.273666678647163,0.0145054597796511,0,60,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,216,"Stewart  & Chrisholm, business cohort 1",2012,0.427553597977103,0.0113188549466565,0,60,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,-0.0975309335231766,0.0306583099231235,0,33,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.0327669330805631,0.0311829315301358,0,33,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.113728790440341,0.0304468380923992,0,33,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.146041862808975,0.0299312013070553,0,33,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.17822043448537,0.0292963691046266,0,33,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.17822043448537,0.0292963691046266,0,33,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.211614515348199,0.0285138720362052,0,33,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.227653733775974,0.0280947972604549,0,33,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.338280634841443,0.0245071098749275,0,33,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,217,"Stewart  & Chrisholm, business cohort 2",2012,0.399923429049925,0.0220532157893296,0,33,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,218,"Stewart  & Chrisholm, business cohort 3",2012,-0.273666678647163,0.0503424780587891,0,18,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,218,"Stewart  & Chrisholm, business cohort 3",2012,-0.257892403119005,0.0512591997811835,0,18,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,218,"Stewart  & Chrisholm, business cohort 3",2012,0.17822043448537,0.0551461065498854,0,18,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,218,"Stewart  & Chrisholm, business cohort 3",2012,0.273666678647163,0.0503424780587891,0,18,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,218,"Stewart  & Chrisholm, business cohort 3",2012,0.351560086802503,0.0451815652846069,0,18,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,-0.0813104573596733,0.0145120724931169,0,69,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.0981771599357072,0.00908162403821038,0,109,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.114481575319481,0.00901814542477417,0,109,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.129900324604534,0.0142137727411002,0,69,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.129900324604534,0.0142137727411002,0,69,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.194250309425204,0.0136170209949116,0,69,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.211614515348199,0.00844855467739413,0,109,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.227653733775974,0.00908114658923795,0,100,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.22617368104296,0.0132398193875788,0,69,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.275444731935476,0.00790756135095638,0,109,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.275444731935476,0.00862643056467969,0,100,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.29125500928486,0.00845997050387448,0,100,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.338280634841443,0.00792149006058263,0,100,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.369262840263898,0.00753416775708997,0,100,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,219,"Stewart  & Chrisholm, humanities cohort 1",2012,0.460194317116143,0.00575270967725731,0,109,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.0655029198546712,0.0215529814023556,0,47,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.0813104573596733,0.0253031007572294,0,40,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.0981771599357072,0.0213220738288418,0,47,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.227653733775974,0.0195442067898817,0,47,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.275444731935476,0.0185655788239845,0,47,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.320610619640983,0.020640607324588,0,40,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.33612199300238,0.0201745650976699,0,40,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.3538105307969,0.01663710266532,0,47,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.397406357219977,0.018181508511887,0,40,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,220,"Stewart  & Chrisholm, humanities cohort 2",2012,0.486758009987296,0.0149300178626463,0,40,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,221,"Stewart  & Chrisholm, humanities cohort 3",2012,-0.22617368104296,0.0300102572785119,0,31,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,221,"Stewart  & Chrisholm, humanities cohort 3",2012,-0.0650710915810466,0.0330516478309405,0,31,2,2,"UK or Canada",NA,21.33267,NA,3,3,NA,0,0,0
195,221,"Stewart  & Chrisholm, humanities cohort 3",2012,0.210235879033367,0.0304518437656711,0,31,2,2,"UK or Canada",NA,21.33267,NA,0,3,NA,0,0,0
195,221,"Stewart  & Chrisholm, humanities cohort 3",2012,0.320610619640983,0.0268327895219644,0,31,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
195,221,"Stewart  & Chrisholm, humanities cohort 3",2012,0.320610619640983,0.0268327895219644,0,31,2,2,"UK or Canada",NA,21.33267,NA,NA,3,NA,0,0,0
196,222,"Stottlemyer",2002,-0.12544967569568,0.00526506755681846,1,185,1,1,"USA",33,16,58.5,7,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.123104552754573,0.00527130545679954,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.112551683907338,0.00529796039196859,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.0832395573392554,0.00535973022167745,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.0668255059526822,0.00538635133436191,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.0577717215222326,0.00539856519440373,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,-0.0565926781675177,0.00540002606001596,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,-0.0480670805299618,0.0054096980961478,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.0235800484193208,0.00542874060755359,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,-0.0164130237627312,0.00543185487973626,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.00820650566059597,0.00543405060361559,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,-0.00353700005035664,0.00543464662727064,1,185,1,1,"USA",33,16,58.5,7,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.00235799997208329,0.00543472217229988,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0141480101624613,0.00543260710697495,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0269642996267722,0.00542688250938632,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,0.0294750951113133,0.00542534343650645,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0459813632402085,0.00541182553626871,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0527566453872727,0.00540457184397506,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,0.0644806768744149,0.00538968354113394,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,0.0695622605899297,0.00538231303714577,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0773773433473482,0.00536989859062312,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
196,222,"Stottlemyer",2002,0.0801739308213535,0.00536513912503797,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0813530173444659,0.00536308247397051,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.0990396413689189,0.00532868756752385,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.107293630333775,0.00531037325083312,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1
196,222,"Stottlemyer",2002,0.155937792825493,0.00517368536054929,1,185,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1
198,223,"Suliman",2010,-0.215874899301998,0.00937080205681286,0,98,2,2,"Saudi Arabia",NA,21.33267,100,0,3,3.1,0,0,0
199,224,"Sunbul",2007,0.324497753482558,0.00258222661796585,3,311,2,2,"Turkey",NA,21.45,50.8,5,3,3.1,0,0,0
199,224,"Sunbul",2007,0.175133162247526,0.00303095967584834,3,311,2,2,"Turkey",NA,21.45,50.8,7,3,3.1,0,0,0
199,224,"Sunbul",2007,0.411704461247028,0.00222493327153269,3,311,2,2,"Turkey",NA,21.45,50.8,8,3,3.1,0,0,0
199,224,"Sunbul",2007,0.3115478589032,0.00262999002692019,3,311,2,2,"Turkey",NA,21.45,50.8,9,3,3.1,0,0,0
199,224,"Sunbul",2007,0.205677746007933,0.00295865452181768,3,311,2,2,"Turkey",NA,21.45,50.8,6,3,3.1,0,0,0
201,225,"Szuberla",2005,-0.0887614094660878,0.0164050816087512,1,61,0,0,"USA",67.2,11.426,47.5,1,1,1.1,1,1,1
201,225,"Szuberla",2005,0.154719230041961,0.0158782824912736,1,61,0,0,"USA",67.2,11.426,47.5,1,1,1.1,2,1,1
201,225,"Szuberla",2005,0.198169019570464,0.0153833381281537,1,61,0,0,"USA",67.2,11.426,47.5,1,1,1.1,1,1,1
201,225,"Szuberla",2005,0.225775326978882,0.0150108233821547,1,61,0,0,"USA",67.2,11.426,47.5,2,1,1.1,2,1,1
201,225,"Szuberla",2005,0.324232129982497,0.0133466437888909,1,61,0,0,"USA",67.2,11.426,47.5,2,1,1.1,1,1,1
201,225,"Szuberla",2005,0.507345767068386,0.00919091941536203,1,61,0,0,"USA",67.2,11.426,47.5,2,1,1.1,1,1,1
201,225,"Szuberla",2005,0.58568231678052,0.00719362931087399,1,61,0,0,"USA",67.2,11.426,47.5,4,1,1.1,2,1,1
201,225,"Szuberla",2005,0.617167898259304,0.00638815828408073,1,61,0,0,"USA",67.2,11.426,47.5,4,1,1.1,1,1,1
204,227,"Tok & Morali",2009,0.0112772591814924,0.00340049545246459,0,295,2,2,"Turkey",NA,23.2,37.63,NA,2,2.2,0,0,0
204,227,"Tok & Morali",2009,0.0789657650161689,0.00335907380448629,0,295,2,2,"Turkey",NA,23.2,37.63,2,2,2.2,0,0,0
204,227,"Tok & Morali",2009,0.0902555051169742,0.00334617090416271,0,295,2,2,"Turkey",NA,23.2,37.63,NA,2,2.2,0,0,0
206,229,"Trapp",2011,0.0448337534346471,0.00851268298691473,1,118,2,2,"USA",NA,21.33267,86.4,0,3,3.3,2,1,1
206,229,"Trapp",2011,0.0863614306250429,0.00841999173325172,1,118,2,2,"USA",NA,21.33267,86.4,0,3,3.3,1,1,1
206,229,"Trapp",2011,0.101564259899941,0.00837158809925747,1,118,2,2,"USA",NA,21.33267,86.4,0,3,3.3,0,1,1
206,229,"Trapp",2011,0.111515377613085,0.00833575459175095,1,118,2,2,"USA",NA,21.33267,86.4,0,3,3.3,1,1,1
206,229,"Trapp",2011,0.177049021250739,0.00801957164254821,1,118,2,2,"USA",NA,21.33267,86.4,0,3,3.3,0,0,0
211,232,"Vargas",2014,-0.115194471208853,0.00242802133242083,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,-0.20425835657277,0.00229001927461141,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,-0.0219608633448784,0.00249136078193474,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,-0.0241987411962873,0.00249084584726156,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.024125533250534,0.0024908634814536,1,402,2,2,"USA",3.5,21.33267,66.66666667,0,3,3.3,0,0,0
211,232,"Vargas",2014,0.0416976318222807,0.00248510134177665,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.0469546501275596,0.00248278150258753,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.0781825446068633,0.0024633724244876,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.10820330785606,0.00243571362735101,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.109470247628354,0.00243435446303167,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.114254176652449,0.00242908322591449,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.124830351382364,0.00241665233089384,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
211,232,"Vargas",2014,0.305853827391986,0.00204902202524962,1,402,2,2,"USA",3.5,21.33267,66.66666667,7,3,3.3,0,0,0
211,232,"Vargas",2014,0.681943970580586,0.000713651104044294,1,402,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0
212,233,"Veitch",2011,-0.0675031594606196,0.00396362964090693,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,-0.045388780648578,0.00398353584546038,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.00838445065435783,0.0039994376276656,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0286344273431517,0.00399344324570947,1,251,2,2,"USA",45.82,19,56.97,7,3,3.3,0,0,0
212,233,"Veitch",2011,0.0410835989339739,0.00398650849870295,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0470089946282293,0.00398234076906222,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0471464857761029,0.00398223743423318,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0965531610376612,0.00392576753373664,1,251,2,2,"USA",45.82,19,56.97,0,3,3.3,0,0,0
212,233,"Veitch",2011,0.0957594811447403,0.00392697732083407,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0874791572181023,0.00393901342574678,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.086813438564572,0.00393993461481406,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.088583557919008,0.00393746993070103,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0941024978575729,0.00392947142311854,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
212,233,"Veitch",2011,0.0953393101305019,0.00392761380970398,1,251,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0
213,234,"Vela",2004,-0.0765092055676006,0.00130214354182489,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,-0.0447213595499958,0.0013122582345191,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,-0.0402693633128415,0.00131325347353549,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0,0.00131752305665349,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0,0.00131752305665349,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.0397359707119513,0.00131336574221074,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.0794719414239026,0.00130093321508473,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.129903810567666,0.00127343183876812,1,760,2,2,"USA",25,19.52,45.79,0,3,3.3,0,0,0
213,234,"Vela",2004,0.128300059819917,0.00127450480988847,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.153018411135201,0.00125654674150135,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.16,0.00125092932806324,1,760,2,2,"USA",25,19.52,45.79,7,3,3.3,0,0,0
213,234,"Vela",2004,0.220820978989553,0.00119216589437708,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.218110101693859,0.00119515028172378,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
213,234,"Vela",2004,0.269430125621825,0.00113318115851664,1,760,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0
214,235,"Victoroff & Boyatzis",2013,-0.193388607758782,0.00935959989362677,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1
214,235,"Victoroff & Boyatzis",2013,-0.178657628765233,0.00946648178883404,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1
214,235,"Victoroff & Boyatzis",2013,-0.166847852364367,0.00954645004067787,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1
214,235,"Victoroff & Boyatzis",2013,-0.119416155484433,0.00981497896405537,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1
214,235,"Victoroff & Boyatzis",2013,0.00778810760917673,0.0100997847923103,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0
214,235,"Victoroff & Boyatzis",2013,0.0513820542611863,0.0100477448405016,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0
